Width (mm),Depth (mm),Test Length (mm),Bottom Cover to Ctr of Tension Bar (mm),# Tensile Bars,"Diameter Tensile Bars, db,t (mm)","Tension Reinforcement Ratio, pten (%)","fy Longitudinal Bars (Tensile), (MPa) ",f'c (MPa),W/C Ratio,"Stirrup Spacing, s (mm) ","Stirrup Diameter, ds (mm)","fy,s Stirrup Bars","Mass Loss (Tensile bars), ηm (%)","Shear Span, x (mm)",Longitudinal Bar Type,Test Type and Configuration,Corrosion Method,eta_log,corr_severity_idx,d_b_ratio,eta_d_interaction,reinf_index
-0.19332379654523144,-0.3694039257229601,0.0,0.0,0.0,-0.27104948014714136,-0.08898283435631371,0.0,0.0,0.0,0.0,-0.0654771087702592,0.0,-0.09972760715183662,-0.09143170206964096,0.0,0.0,0.0,-0.06976399749427364,-0.0933781156517574,0.0,0.0,-0.0823165688089424
-0.18738483887394636,-0.3675482475835573,0.0,0.0,-0.13288893794340642,-0.13912464316262388,-0.07231836979374376,0.0,0.0,0.0,-0.10775312842436668,-0.09726924359114159,0.0,-0.05292913163266431,0.0,0.0,0.0,0.0,0.0,-0.05442756412729296,0.0,-0.044225759766263195,0.0
-0.19343711556325577,-0.43265037501453296,-0.03526035415762685,0.0,-0.13419566393683655,-0.12203490149867931,-0.08292012481573834,0.0,0.0,-0.04681898781569506,-0.08799069038105717,-0.0688914922188031,0.0,0.0,-0.07384114740036281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15850103113523398,0.5644497713411517,0.05850035976586526,0.0,0.08008149680345127,0.224937036700232,0.014918300157023445,-0.08147911008708955,0.0,0.0,0.04861065755259901,0.11481143755546656,0.0,0.0,0.0,-0.08873890084080613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16400469614983515,-0.14335702485223933,-0.011503160454489236,0.0,0.0,-0.015374421948048243,0.08830228293787908,0.0,0.03743259817916792,0.0,0.04306861029270222,-0.050123262909555516,0.0,0.0,0.0,0.0,0.0,0.0,-0.016339665761424493,0.0,0.0,-0.028687917832783513,0.0
0.1622341117594616,0.6012459571986527,0.07244638962178453,0.0,0.0979327791262765,0.239100687659146,0.004903627015338197,0.0,0.0,0.0,0.0435882666574142,0.12279493411841338,0.0,0.0,0.02010023549921433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044738864040821384
-0.1916154943473304,-0.3570118383649109,0.0,0.0,0.0,-0.14480035956158846,0.0,-0.059554489090935636,0.0,0.0,-0.1586181607436333,-0.10793951755315125,0.0,-0.07346722576764407,-0.07715414983438786,0.0,0.0,0.0,0.0,-0.13841746447087006,0.0,-0.06792059211020855,0.0
0.10790790446486576,0.6408313415815179,0.06569720196883733,0.0,0.10712296992303165,0.0,0.0,0.0,0.0,0.0,0.05260033478060255,-0.046749499028505004,0.0,-0.08933446193247425,0.0,0.0,0.0,0.030466876003559462,-0.06587595742893267,-0.16925988315730545,0.0,0.0,0.0
0.15459188525207376,0.5546011271784775,0.051650302597735766,0.0,0.07712926419415929,0.23301040697565883,0.010084096739780168,0.0,0.0,0.0,0.035586858690801935,0.11167130165178495,0.0,0.017828695984455748,0.0,0.0,0.0,0.0,0.0,0.01712515797889693,0.0,0.0,0.0
0.2578833144799436,0.6638776835412985,0.0,0.0,0.0,0.0,0.0,0.0,-0.05536788543170572,0.012831357962601377,0.05486854134718483,0.13731711334302388,0.0,-0.026388238599380585,0.010793829770715524,0.0,0.0,0.0,0.0,-0.03470077549320156,0.0,0.019249113691213356,0.0
